utc,x_teme_m,y_teme_m,z_teme_m,vx_teme_mps,vy_teme_mps,vz_teme_mps,x_ecef_m,y_ecef_m,z_ecef_m,vx_ecef_mps,vy_ecef_mps,vz_ecef_mps,lat_deg,lon_deg,alt_m
2026-03-27T00:51:30+00:00,2286636.382010557,3908034.1406641924,-5077022.411856988,,,,-3348063.813352462,-3048262.7002689606,-5077022.411856988,,,,-48.45123974620396,-137.68353658501397,436562.014984834
2026-03-27T00:52:00+00:00,2131823.9871620424,4067119.2395332963,-5019050.147719164,,,,-3254833.497736899,-3239165.2200576537,-5019050.147719164,,,,-47.723715646166845,-135.1382390850857,436247.9866380524
2026-03-27T00:52:30+00:00,1974588.5063999353,4221581.528597847,-4955356.710794329,,,,-3158747.354289376,-3426815.6536316806,-4955356.710794329,,,,-46.93574434603672,-132.66903641641542,435904.2408468798
2026-03-27T00:53:00+00:00,1815108.3881609624,4371244.862746049,-4886014.025407879,,,,-3059899.037852056,-3611013.429635519,-4886014.025407879,,,,-46.09063903928484,-130.27726030392745,435532.0069185393
2026-03-27T00:53:30+00:00,1653564.6547156796,4515938.459571703,-4811100.41749407,,,,-2958384.4508257187,-3791561.377463965,-4811100.41749407,,,,-45.191698369310615,-127.96331102412343,435132.60964746587
2026-03-27T00:54:00+00:00,1490140.7037126012,4655497.092701162,-4730700.532601297,,,,-2854301.6561619053,-3968265.937741757,-4730700.532601297,,,,-44.242168513852384,-125.7267790449431,434707.463915986
2026-03-27T00:54:30+00:00,1325022.1067812801,4789761.279687044,-4644905.247030809,,,,-2747750.7887084726,-4140937.3700890886,-4644905.247030809,,,,-43.24521274944078,-123.56656842670624,434258.0689235395
2026-03-27T00:55:00+00:00,1158396.405361893,4918577.464255682,-4553811.572144331,,,,-2638833.9651070065,-4309389.957805727,-4553811.572144331,,,,-42.20388805668457,-121.4810163805038,433786.00206643343
2026-03-27T00:55:30+00:00,990452.9039341103,5041798.192694766,-4457522.551881527,,,,-2527655.192255498,-4473442.209287558,-4457522.551881527,,,,-41.12112809495521,-119.4680049861286,433292.91249181423
2026-03-27T00:56:00+00:00,821382.4608248295,5159282.284166119,-4356147.153534616,,,,-2414320.274377923,-4632917.055958237,-4356147.153534616,,,,-39.999731746712136,-117.52506251532179,432780.51435093954
2026-03-27T00:56:30+00:00,651377.276780947,5270894.994728175,-4249800.151834391,,,,-2298936.7187444163,-4787642.046494887,-4249800.151834391,,,,-38.84235638620508,-115.64945300797515,432250.5797784487
2026-03-27T00:57:00+00:00,480630.6814995888,5376508.174852969,-4138602.0064088088,,,,-2181613.640087465,-4937449.537123785,-4138602.0064088088,,,,-37.651515042648334,-113.83825368537822,431704.93162565585
2026-03-27T00:57:30+00:00,309336.9183167061,5476000.420221962,-4022678.7326843916,,,,-2062461.6637219987,-5082176.877774116,-4022678.7326843916,,,,-36.42957668414612,-112.08842046633536,431145.43597742915
2026-03-27T00:58:00+00:00,137690.92726080972,5569257.215586983,-3902161.7663081936,,,,-1941592.8276670463,-5221666.5937581165,-3902161.7663081936,,,,-35.17876892891492,-110.39684231474966,430573.9944832539
2026-03-27T00:58:30+00:00,-34111.873313877855,5656171.071484008,-3777187.821177509,,,,-1819120.4832093772,-5355766.563001194,-3777187.821177509,,,,-33.901182581826674,-108.760385415019,429992.5365344789
2026-03-27T00:59:00+00:00,-205875.80629225593,5736641.653589402,-3647898.7411746243,,,,-1695159.1947821039,-5484330.1882416895,-3647898.7411746243,,,,-32.59877748771039,-107.17592832521304,429403.0113206459
2026-03-27T00:59:30+00:00,-377405.15633395326,5810575.904512848,-3514441.345712188,,,,-1569824.6386101726,-5607216.564227317,-3514441.345712188,,,,-31.273389282019803,-105.64038927699598,428807.3797989534
2026-03-27T01:00:00+00:00,-548504.391140771,5877888.157822649,-3376967.2692085104,,,,-1443233.5004317763,-5724290.639564336,-3376967.2692085104,,,,-29.926736700811126,-104.15074676672964,428207.6066114977
2026-03-27T01:00:30+00:00,-718978.3832159208,5938500.244107057,-3235632.794618588,,,,-1315503.3723219775,-5835423.373003955,-3235632.794618588,,,,-28.560429183513012,-102.7040545005667,427605.651985812
2026-03-27T01:01:00+00:00,-888632.6318626616,5992341.588878045,-3090598.6811621734,,,,-1186752.6486931283,-5940491.88392918,-3090598.6811621734,,,,-27.17597456334443,-101.29745165406693,427003.46365462523
2026-03-27T01:01:30+00:00,-1057273.4851684554,6039349.3021328915,-2942029.986397592,,,,-1057100.4215467914,-6039379.596811157,-2942029.986397592,,,,-25.77478669156078,-99.92816929353755,426402.96883125324
2026-03-27T01:02:00+00:00,-1224708.3617101104,6079468.259394454,-2790095.8828054764,,,,-926666.3930504938,-6131976.376684607,-2790095.8828054764,,,,-24.358192883944866,-98.59353386024559,425806.0662770914
2026-03-27T01:02:30+00:00,-1390745.9717144563,6112651.1740611065,-2634969.469054383,,,,-795570.6977781474,-6218178.6721215565,-2634969.469054383,,,,-22.927441111991474,-97.29096733242847,425214.61849780194
2026-03-27T01:03:00+00:00,-1555196.5373987867,6138858.660905095,-2476827.5761365127,,,,-663933.9035886889,-6297889.622736505,-2476827.5761365127,,,,-21.48370688835032,-96.01798711332171,424630.44410451036
2026-03-27T01:03:30+00:00,-1717872.012216838,6158059.2905697785,-2315850.5685682977,,,,-531876.833262593,-6371019.189326717,-2315850.5685682977,,,,-20.02809981722605,-94.77220271033603,424055.31037610397
2026-03-27T01:04:00+00:00,-1878586.2987254625,6170229.634925798,-2152222.140868088,,,,-399520.47522126907,-6437484.261678202,-2152222.140868088,,,,-18.56166979680789,-93.55131209198503,423490.92605786584
2026-03-27T01:04:30+00:00,-2037155.4647898364,6175354.303159472,-1986129.109529773,,,,-266985.87606894784,-6497208.762172645,-1986129.109529773,,,,-17.085412873124344,-92.35309699497779,422938.9344312921
2026-03-27T01:05:00+00:00,-2193397.9578380315,6173425.968478539,-1817761.2007261051,,,,-134394.0330802634,-6550123.741854474,-1817761.2007261051,,,,-15.600276753961387,-91.17541758290898,422400.9066884974
2026-03-27T01:05:30+00:00,-2347134.8168763313,6164445.38533455,-1647310.83398489,,,,-1865.7866887469952,-6596167.468781062,-1647310.83398489,,,,-14.107165998182905,-90.01620663823225,421878.33564381953
2026-03-27T01:06:00+00:00,-2498189.8819757253,6148421.39707504,-1474972.9020913397,,,,130478.28691615432,-6635285.508481117,-1474972.9020913397,,,,-12.60694690056734,-88.87346342939857,421372.62981349323
